80,68,20,412,18
114,131,59,99,145
62,18,112,90,111
23,67,13,33,12
421,157,202,63,420
19,12,107,157,18
113,54,43,103,67
432,33,10,238,145
30,45,63,24,202
30,117,67,120,236
111,84,157,145,77
6,90,59,145,111
145,59,99,4,74
121,40,238,22,8
12,122,103,9,67
222,90,17,412,19
15,83,43,421,518
92,238,11,412,51
25,222,39,64,518
83,222,30,201,38
30,17,518,236,63
254,131,29,420,25
421,202,80,99,55
240,31,26,236,120
63,18,141,84,157
222,18,412,8,11
32,245,497,17,498
24,89,64,202,7
35,75,39,555,236
236,91,58,28,12
555,154,236,157,2
20,45,222,10,267
62,145,34,35,63
79,238,67,161,41
112,39,120,51,161
268,117,59,24,18
268,58,59,29,26
555,32,145,142,420
75,55,107,222,89
75,20,555,34,21
12,222,254,103,8
39,29,51,8,53
23,53,20,134,29
53,122,33,103,110
120,112,222,37,6
86,7,59,119,111
131,110,86,24,53
20,13,117,27,21
42,143,102,18,150
157,27,143,21,517
154,42,161,41,223
11,103,25,126,51
201,20,85,67,518
9,122,238,32,21
62,39,412,64,51
64,8,131,555,164
24,55,267,145,11
32,10,51,432,91
67,59,42,164,34
497,60,498,39,99
18,115,60,75,12
11,41,39,89,18
55,122,30,111,222
105,121,432,145,102
11,25,8,498,75
58,120,145,26,99
39,84,89,32,236
238,59,75,89,145
28,12,238,41,498
145,48,516,268,555
11,145,14,16,55
92,22,113,267,4
164,111,412,202,39
37,38,236,58,64
37,120,22,421,101
92,90,79,429,12
145,99,150,267,9
238,32,63,202,92
7,222,58,79,43
59,55,6,99,67
517,201,236,107,20
59,101,15,45,157
145,64,150,157,63
10,222,64,412,69
157,9,110,154,150
29,157,145,3,31
35,23,236,104,25
35,25,24,145,17
24,80,555,110,55
64,143,110,133,131
86,51,99,32,13
32,17,37,145,103
145,24,134,120,555
32,29,555,90,75
555,150,518,77,222
31,7,236,120,90
127,59,201,238,21
115,35,145,43,6
201,421,86,236,7
24,59,202,25,112
8,56,67,86,99
412,103,86,202,141
67,36,105,11,111
51,37,41,157,141
101,82,412,64,67
145,238,45,50,30
59,8,202,43,142
111,238,51,75,79
115,120,555,122,15
89,22,17,45,77
555,120,145,157,31
141,201,105,145,122
555,238,60,84,110
143,7,86,21,56
67,111,45,24,35
145,6,12,245,59
202,101,240,63,56
99,5,41,12,29
555,420,15,69,64
104,89,517,101,145
117,222,150,74,121
68,64,25,41,15
111,40,150,55,67
120,105,2,29,99
39,268,29,25,254
24,111,45,32,18
106,67,99,53,28
267,27,141,18,99
56,99,202,245,75
25,54,238,22,245
40,236,32,50,245
222,121,45,37,33
79,113,112,18,117
51,64,111,101,164
236,555,245,17,80
67,27,117,427,91
41,412,236,28,161
110,59,30,99,25
105,9,67,2,117
40,105,145,14,62
222,412,99,6,11
99,24,7,83,222
223,236,121,31,25
113,238,18,2,63
37,90,67,154,157
161,21,10,86,64
24,145,25,75,103
12,59,157,15,99
121,67,83,161,103
58,518,51,141,99
18,32,99,86,517
11,12,245,122,51
28,24,42,119,99
99,30,62,42,115
420,432,21,25,56
64,122,21,99,25
39,110,412,254,31
145,104,31,9,101
555,36,157,107,21
17,37,74,18,59
222,121,103,48,126
33,145,161,518,54
89,29,517,76,164
133,37,429,63,5
3,223,18,121,134
114,63,157,222,62
157,84,16,33,222
99,238,28,68,202
62,145,427,143,38
17,21,84,25,121
203,412,81,39,161
32,24,51,43,7
245,16,35,110,17
15,126,43,64,245
81,518,55,64,99
25,157,20,29,55
350,31,77,119,8
119,517,121,6,432
238,498,106,99,246
268,122,111,555,119
55,145,39,141,25
13,35,143,57,236
164,133,99,76,51
63,33,45,222,150
21,18,103,35,99
268,63,31,203,51
110,122,91,40,163
203,81,555,150,157
55,89,24,107,222
81,27,12,103,141
45,6,28,115,18
201,8,75,22,17
61,145,86,63,31
39,77,10,45,67
266,50,63,81,30
498,497,131,90,154
516,24,143,18,142
245,13,201,120,18
37,44,11,238,92
202,412,45,41,107
134,19,150,202,99
412,33,51,150,55
50,51,120,26,157
113,432,157,145,74
59,267,42,17,22
102,112,63,81,111
81,143,35,161,412
43,145,41,42,203
161,81,245,107,84
35,555,45,15,122
101,59,51,63,114
421,127,21,122,432
58,22,236,3,121
62,18,37,84,133
68,64,25,41,15
34,18,412,102,36
24,150,14,90,131
59,103,51,24,25
7,6,412,102,236
145,25,28,58,157
64,157,6,517,555
99,113,90,80,202
3,62,55,154,81
420,45,161,517,39
17,53,254,22,157
24,238,31,1,236
48,145,35,157,26
99,145,412,2,17
86,145,64,26,101
236,81,115,35,266
145,84,26,245,122
23,222,25,99,30
103,35,145,223,161
62,75,8,67,43
20,13,161,15,43
420,157,63,254,22
29,99,55,82,54
19,18,45,99,50
122,267,33,38,18
246,498,33,37,91
21,11,268,63,84
238,141,17,111,15
201,35,157,51,91
85,39,121,99,119
51,59,19,43,114
67,79,77,432,55
10,64,51,25,161
555,99,119,203,2
22,84,350,35,238
84,17,51,141,25
16,55,21,86,79
39,16,30,81,157
41,103,111,81,121
15,36,12,64,157
68,81,254,99,18
35,92,55,63,202
53,11,67,17,45
145,223,25,120,45
99,134,6,145,11
99,51,75,161,62
39,67,60,240,412
64,12,83,110,69
76,4,51,497,150
90,92,101,222,106
105,63,31,498,254
99,22,412,133,28
120,238,99,106,21
53,126,29,105,107
142,222,107,99,86
32,412,22,84,2
238,28,6,29,432
134,28,420,81,37
517,81,74,58,99
78,22,89,141,68
498,98,111,103,121
31,81,555,104,268
246,90,555,23,15
69,126,141,412,222
81,122,35,84,161
142,107,15,117,67
161,28,81,98,25
267,145,39,427,142
56,157,17,497,498
29,26,69,82,60
141,122,110,412,99
117,42,18,24,2
145,157,99,240,517
131,16,51,23,113
54,145,28,99,111
555,114,145,157,64
24,131,44,81,254
117,266,76,34,202
202,421,238,99,92
51,103,23,53,59
246,15,63,41,11
32,412,134,202,23
555,141,145,517,223
114,5,69,111,498
15,80,99,518,78
84,35,81,26,245
5,25,90,498,266
103,51,267,60,78
81,555,64,202,103
17,517,222,98,55
157,54,106,1,246
54,141,58,25,145
112,64,350,18,111
69,28,63,58,202
84,68,119,555,32
555,18,13,64,89
67,142,58,141,555
24,37,145,254,115
555,51,39,29,69
497,80,59,81,105
99,432,59,22,84
17,121,63,555,99
29,85,22,12,61
32,21,99,91,17
67,44,99,113,58
266,32,142,202,53
43,28,1,18,150
236,141,201,17,43
150,63,236,24,103
412,122,30,39,115
202,84,240,555,30
163,64,24,350,15
18,122,55,25,77
145,246,115,90,254
32,92,518,142,222
63,54,113,119,42
26,51,121,157,131
54,51,245,16,134
497,222,92,518,19
266,45,267,222,80
427,53,92,245,145
21,40,103,254,150
61,145,41,555,121
517,117,41,69,15
82,15,555,24,43
67,42,80,555,29
103,497,121,498,98
75,45,29,25,106
31,26,145,238,68
60,84,89,145,80
15,5,99,24,105
141,67,412,45,103
133,161,18,104,350
18,82,412,157,20
64,22,420,131,99
30,98,37,67,101
2,81,143,92,163
141,18,63,86,53
99,222,68,64,497
412,254,110,81,24
51,58,63,107,55
6,127,24,18,111
518,41,121,222,16
7,43,141,22,17
6,555,17,105,254
40,76,67,30,58
131,267,67,86,90
254,122,119,117,131
40,41,75,7,222
99,420,45,202,35
8,81,35,69,89
240,63,110,32,104
555,58,45,64,18
4,267,107,13,236
114,21,161,80,91
102,85,67,1,44
161,120,39,92,236
119,141,111,53,26
517,18,33,267,518
99,141,131,21,10
202,24,122,80,143
11,53,222,34,122
222,45,111,82,117
238,23,21,142,107
81,24,82,90,350
350,23,4,15,32
67,51,63,157,32
104,150,22,7,267
12,203,157,82,202
105,43,92,22,412
23,81,17,12,63
8,498,53,29,55
45,99,17,75,202
238,21,78,13,99
17,64,145,103,37
99,15,23,113,131
222,99,38,35,92
11,24,45,202,555
223,1,222,432,24
26,101,72,67,114
14,86,498,238,28
55,39,555,29,120
24,43,32,236,90
91,236,120,6,99
102,161,106,18,4
56,163,150,350,202
17,11,222,412,37
238,498,254,497,10
350,245,107,81,8
99,45,23,107,63
23,107,82,99,81
54,161,222,8,203
150,117,55,64,202
67,92,45,24,412
102,164,202,61,267
498,17,25,2,555
222,122,26,254,13
99,7,15,36,80
8,114,141,25,81
157,134,154,236,63
555,268,114,517,22
67,24,92,101,412
246,24,59,16,67
154,114,161,101,21
202,25,13,98,28
236,101,86,120,45
28,74,51,91,99
81,29,54,37,101
555,78,51,518,111
85,145,107,55,267
122,254,55,267,21
102,517,201,33,222
222,1,555,157,28
22,28,34,111,99
69,498,32,80,50
122,11,53,115,51
54,64,202,412,69
236,238,154,53,85
22,555,141,6,61
161,53,56,150,51
202,6,99,98,103
17,62,238,37,202
72,122,21,517,117
115,517,141,111,51
143,98,15,61,59
84,81,420,266,121
42,17,3,236,62
79,145,420,267,24
31,40,81,84,64
11,21,111,75,50
120,111,34,51,39
555,50,122,421,67
55,67,141,89,21
10,161,85,64,145
238,50,236,11,43
245,84,412,15,91
103,202,99,77,17
18,76,6,105,89
39,32,89,67,74
58,134,267,141,145
266,267,106,90,21
1,90,15,24,33
203,16,222,92,112
82,498,5,412,164
555,238,121,15,17
516,101,145,40,32
498,92,245,111,120
15,412,32,69,266
114,555,236,161,60
497,141,81,238,17
50,15,23,555,59
99,86,51,113,45
53,236,103,17,120
119,161,141,63,22
113,111,67,99,69
15,55,37,113,17
55,201,84,202,120
131,11,498,497,10
43,30,17,103,29
92,29,55,26,32
103,8,59,236,25
23,33,498,99,134
202,101,28,161,92
11,432,236,516,142
18,82,141,63,238
22,68,64,106,142
77,90,222,555,122
101,78,91,222,11
222,111,141,107,68
143,78,266,1,51
67,497,19,2,79
21,99,98,76,26
497,60,92,498,103
131,85,202,99,20
99,102,41,518,51
25,266,90,113,429
32,53,61,202,23
113,420,161,267,51
421,40,145,157,78
34,222,112,80,43
81,11,114,55,350
120,126,8,99,81
114,254,517,22,518
101,99,51,141,58
117,145,59,92,38
497,498,19,48,34
84,55,102,99,202
81,24,32,131,28
22,43,24,90,92
3,18,10,12,59
11,63,33,15,246
14,497,120,101,119
32,21,268,267,10
85,51,99,517,245
25,112,17,120,22
76,67,45,236,350
122,63,246,51,90
32,202,99,84,11
45,254,350,145,202
75,99,5,25,222
267,203,202,101,83
45,16,145,24,64
114,67,11,101,59
498,157,497,28,24
58,8,121,202,53
41,34,119,101,141
99,22,24,238,56
81,8,121,92,412
16,238,21,35,98
202,518,12,35,54
90,31,22,53,145
202,131,412,28,150
40,50,15,64,101
53,64,75,18,90
78,107,497,90,18
350,82,141,51,99
157,245,122,161,81
56,61,145,17,497
81,99,24,245,133
50,350,266,29,35
17,89,122,22,62
120,10,43,245,51
72,420,39,12,67
41,55,18,555,154
81,157,57,5,40
517,145,56,99,350
497,122,103,35,21
222,99,92,115,141
18,99,113,24,16
6,91,121,81,99
143,75,121,103,236
63,81,120,98,201
59,10,25,99,222
122,202,11,111,7
39,236,2,54,82
17,25,91,236,31
82,103,141,81,117
86,145,101,254,267
11,24,25,67,45
119,555,20,86,131
497,268,202,131,24
18,350,101,266,141
40,141,23,67,84
51,106,161,38,80
236,7,29,420,432
141,103,266,222,25
133,28,240,236,412
432,240,202,7,60
63,34,121,42,82
113,22,115,157,350
39,236,55,412,154
518,5,145,25,420
15,6,157,63,79
98,555,145,28,50
22,161,154,157,81
43,131,67,33,17
412,122,51,254,142
145,117,103,83,32
161,38,64,80,51
101,24,50,54,145
131,69,145,555,75
142,266,67,99,11
13,202,82,78,5
20,17,15,412,105
18,30,157,16,240
63,421,122,4,145
126,32,54,498,103
82,202,127,56,37
145,517,103,99,17
90,63,62,36,74
59,245,516,555,18
517,80,555,15,107
497,82,84,254,81
143,517,54,145,157
79,27,45,222,42
143,31,59,202,99
202,56,24,412,34
80,498,50,412,518
16,240,33,103,222
75,111,254,518,246
21,84,33,555,50
30,201,45,19,29
164,76,222,161,350
84,41,81,53,59
41,245,5,99,81
86,25,254,103,222
412,67,76,27,161
268,81,99,1,77
29,59,429,238,201
254,12,236,103,8
2,45,222,32,84
99,11,54,53,110
18,555,122,126,121
63,30,22,350,6
67,412,268,203,6
555,266,35,145,43
30,39,8,53,15
254,157,99,119,10
63,44,29,82,22
157,10,110,164,11
17,105,19,145,26
131,141,17,119,350
68,67,267,24,58
28,67,82,54,99
102,164,202,61,267
67,92,45,24,412
34,67,25,92,77
99,7,15,36,80
15,85,555,45,121
154,114,161,101,21
99,7,164,22,76
30,131,43,51,240
69,236,32,41,99
45,25,131,75,22
61,6,67,99,20
28,222,6,238,497
145,14,16,24,238
555,421,81,267,75
22,28,34,111,99
67,11,15,350,64
51,36,517,104,25
32,13,25,91,157
80,51,161,24,84
91,127,40,498,29
99,63,10,121,145
30,555,51,3,111
412,36,64,7,236
102,161,106,18,4
350,245,107,81,8
122,17,11,84,43
36,67,4,92,53
102,517,201,33,222
245,498,246,240,43
254,236,114,555,101
55,121,67,12,157
122,11,53,115,51
141,18,412,82,24
79,6,25,15,555
89,107,85,74,84
54,64,202,412,69
6,236,141,25,30
11,1,45,202,99
51,99,45,67,76
240,21,60,103,22
24,222,17,99,163
83,161,517,67,38
75,64,131,555,145
31,40,81,84,64
555,50,122,421,67
91,29,555,115,64
106,19,99,4,22
43,21,223,50,246
161,37,15,58,245
429,42,58,350,35
497,15,56,266,134
10,63,202,121,61
121,76,412,268,18
104,51,267,82,518
81,238,121,27,99
161,412,81,54,141
98,111,245,157,81
58,110,202,412,107
29,99,420,20,517
67,42,107,39,161
238,50,236,11,43
145,245,143,19,1
127,30,89,18,86
10,1,40,145,59
238,498,64,86,43
164,238,63,81,121
54,53,145,80,101
555,60,22,90,54
80,223,12,222,115
99,23,202,121,91
238,43,119,19,17
99,236,266,111,121
119,412,83,157,60
75,18,517,17,107
67,142,58,141,555
41,20,40,15,112
111,67,10,103,5
99,432,59,22,84
8,31,143,102,236
122,25,51,45,102
32,21,99,91,17
35,15,99,63,27
99,15,45,64,266
163,64,24,350,15
18,122,55,25,77
555,51,518,36,121
141,18,63,86,53
222,101,420,254,16
84,81,350,55,11
80,78,22,134,555
555,23,31,51,142
23,236,121,412,115
5,222,201,36,245
75,164,238,412,202
25,222,32,518,84
555,110,19,101,240
412,17,11,238,119
45,161,119,83,32
16,36,67,421,101
106,15,427,16,99
412,122,30,39,115
161,106,142,41,51
143,99,24,86,202
16,84,32,92,21
83,45,26,59,51
145,161,517,412,59
141,81,78,163,150
67,32,99,43,96
518,41,121,222,16
101,222,25,56,98
54,254,145,25,117
40,41,75,7,222
8,81,35,69,89
37,517,17,157,114
67,117,13,121,41
86,84,15,45,64
517,18,33,267,518
111,18,69,59,202
99,141,131,21,10
157,25,222,62,518
202,24,122,80,143
11,53,222,34,122
99,145,35,157,29
143,254,81,86,13
81,24,82,90,350
105,43,92,22,412
103,143,202,58,28
114,53,145,161,11
84,141,122,498,25
48,117,38,106,18
17,61,555,145,113
16,29,69,86,202
157,99,92,11,22
25,79,83,126,222
145,28,420,350,105
8,555,222,203,111
13,120,201,51,238
82,92,14,24,22
555,141,8,99,51
99,28,67,117,266
429,432,29,13,84
266,101,16,59,22
202,3,11,555,238
121,99,64,67,84
92,11,84,29,37
55,92,236,76,555
412,122,518,18,113
22,92,40,103,266
22,25,99,75,154
22,6,90,89,2
17,268,141,350,22
122,1,145,421,17
120,86,145,63,518
50,516,104,238,498
5,82,111,67,555
145,412,121,115,36
22,266,77,246,201
8,15,99,157,64
22,161,141,57,350
89,13,5,15,41
39,33,4,32,21
2,11,8,412,236
64,99,50,110,23
15,10,89,80,157
99,82,91,51,141
84,99,126,64,119
91,350,150,24,15
82,45,157,67,266
246,105,350,555,266
267,81,27,161,254
120,75,82,53,202
24,67,115,201,254
86,81,131,412,104
45,90,15,64,122
103,120,143,420,67
54,67,141,12,157
62,86,63,238,420
41,518,53,21,101
238,22,56,86,63
82,39,64,61,119
131,21,89,107,43
254,432,145,266,55
17,30,101,51,154
99,143,29,516,202
82,497,121,145,13
1,141,51,150,63
157,45,25,6,103
75,67,99,64,45
103,53,240,67,421
12,6,1,222,35
238,30,141,16,145
32,555,202,122,34
22,85,99,91,60
245,421,6,81,53
111,202,13,90,120
55,412,85,202,19
103,222,157,89,82
412,107,236,161,39
13,120,412,222,238
141,122,105,555,222
89,238,6,22,121
412,99,62,222,24
25,29,58,99,19
53,39,99,19,29
11,111,21,83,91
15,17,64,157,21
141,92,202,412,157
498,120,497,8,75
5,238,119,27,37
25,142,222,82,29
68,202,117,141,45
16,141,81,6,245
13,145,246,412,420
40,62,24,145,61
145,121,37,133,34
7,15,141,157,412
63,58,136,222,64
105,143,110,5,14
121,134,110,131,16
120,105,55,143,22
15,267,1,111,102
24,53,136,92,145
120,50,69,267,222
111,51,27,34,28
45,254,99,67,223
64,45,25,41,15
42,350,75,104,161
62,81,75,157,267
203,89,30,112,21
105,43,240,498,163
21,111,13,17,126
6,107,101,26,145
24,497,29,21,55
72,81,7,17,63
92,12,60,15,238
222,267,42,35,31
61,12,39,29,202
141,10,238,22,223
203,90,81,78,161
238,24,81,111,517
131,78,67,24,35
67,143,78,120,45
13,141,143,84,222
143,81,24,8,35
516,121,111,105,67
25,122,63,15,32
420,555,39,79,145
518,517,141,267,51
90,119,25,120,24
18,518,121,12,517
54,119,31,29,55
60,120,99,412,29
421,267,55,18,2
81,51,157,99,19
157,80,37,126,21
86,238,56,43,85
240,59,141,145,105
222,117,17,3,35
51,254,82,99,101
99,266,131,18,13
77,81,23,350,90
40,222,103,39,77
245,122,119,164,34
516,120,236,40,99
143,32,81,23,8
101,266,350,141,222
85,81,141,122,26
13,498,28,92,497
90,81,121,555,10
15,53,98,101,24
41,412,107,43,22
141,85,555,22,99
120,40,420,245,236
517,141,266,21,143
141,13,517,15,432
203,55,12,82,15
25,6,103,11,202
51,39,161,24,25
119,77,350,23,105
60,267,119,420,161
15,127,350,120,24
64,22,99,39,201
143,24,113,22,81
89,119,555,7,9
29,236,67,16,103
51,157,267,82,19
83,120,429,53,517
57,143,105,202,33
201,517,145,518,254
267,51,517,77,266
84,350,15,20,23
145,161,24,20,76
111,51,31,60,34
113,157,164,22,350
69,517,254,53,15
238,122,107,63,51
134,45,74,150,60
121,110,267,99,122
157,67,12,80,60
107,24,67,25,21
86,18,89,35,55
103,240,202,11,161
25,110,78,45,28
74,64,122,22,40
141,90,555,157,236
110,99,105,64,75
86,202,53,254,45
86,81,89,245,157
64,81,45,54,68
32,81,23,63,86
238,141,240,51,412
92,64,238,30,22
126,76,34,143,51
121,119,81,57,99
498,59,91,63,75
82,119,412,28,240
74,42,420,11,497
131,82,145,16,14
92,25,75,141,21
246,99,18,101,157
48,236,7,164,54
555,121,69,18,516
41,120,99,111,22
91,25,145,54,82
111,28,21,7,240
106,498,350,84,6
67,103,236,201,141
110,266,33,245,555
105,10,119,141,25
119,83,101,107,12
14,157,31,69,141
268,18,267,106,164
145,518,26,141,122
518,57,350,81,64
33,555,82,202,55
99,163,420,56,202
8,92,222,432,64
58,77,9,222,84
157,86,107,51,16
64,31,202,161,238
17,429,201,90,64
236,25,266,84,421
246,51,518,131,24
518,58,15,141,497
122,79,555,21,99
555,518,99,141,223
38,48,67,518,119
51,25,6,268,76
412,86,32,96,34
32,45,25,85,518
53,64,42,27,119
119,201,99,245,82
45,64,17,63,222
555,6,13,77,145
50,54,102,29,63
412,245,59,22,91
63,420,238,202,30
54,55,141,89,29
63,141,266,39,81
267,45,119,141,41
67,11,69,240,63
63,8,498,202,48
21,84,24,39,25
36,29,412,61,30
15,105,106,201,83
236,28,6,412,161
25,99,51,24,30
22,39,24,161,238
9,19,86,67,99
103,18,19,82,25
222,25,245,59,24
267,121,45,133,81
223,246,18,82,29
154,63,91,202,98
141,42,58,412,238
202,38,555,35,98
143,75,7,82,202
60,78,84,222,14
24,55,86,432,51
268,555,15,120,58
164,238,63,81,121
133,238,161,121,222
145,161,85,432,77
240,412,18,141,90
61,412,145,17,29
29,80,84,33,25
6,222,141,157,111
121,34,18,117,39
111,245,11,145,54
15,117,98,113,45
111,22,27,245,59
103,15,104,89,23
254,555,429,2,61
24,39,43,119,62
45,17,238,26,29
89,157,119,99,141
26,150,222,412,157
101,35,236,6,42
43,92,120,42,145
21,203,122,89,13
29,134,142,157,104
122,103,99,64,81
84,121,63,119,83
11,498,240,7,497
143,86,7,157,11
143,222,32,238,24
92,32,63,119,238
126,99,11,45,18
15,99,33,101,120
25,50,67,141,54
517,5,245,497,110
51,106,99,111,25
19,63,202,23,7
157,99,76,23,202
267,99,35,516,145
67,161,141,518,517
412,96,36,24,8
59,98,43,30,119
16,64,67,61,50
518,121,143,39,236
26,36,134,67,119
161,24,22,103,35
50,8,222,64,40
81,59,516,103,497
517,80,67,161,267
107,23,40,67,238
429,350,8,157,120
498,254,13,117,4
84,254,267,266,119
45,30,222,31,99
266,6,134,37,145
99,24,45,119,77
157,99,497,102,236
51,13,82,17,59
59,145,103,68,18
238,223,15,28,105
29,63,518,8,54
37,35,266,22,90
101,89,113,33,202
266,53,59,39,51
110,92,238,43,150
102,122,119,25,157
15,86,39,26,141
141,518,163,412,145
101,45,10,350,254
90,498,412,517,32
21,246,10,143,32
254,37,62,498,157
67,518,80,92,37
75,222,59,99,238
6,412,142,78,145
40,6,91,222,141
67,117,60,92,103
122,141,143,238,22
555,32,238,236,13
16,15,254,38,85
90,15,99,31,120
2,157,202,11,37
432,161,119,58,254
21,64,133,12,103
99,245,75,24,22
29,164,40,105,113
2,245,143,59,22
119,39,245,412,131
122,101,202,201,2
22,76,12,157,36
161,6,141,15,267
75,268,15,107,26
15,246,126,120,201
81,161,64,518,133
12,103,122,236,64
143,59,110,516,42
40,145,23,19,142
92,21,84,24,161
67,56,517,111,103
31,99,19,55,202
23,103,56,22,350
518,412,67,120,39
21,131,141,246,43
26,11,246,10,51
81,41,107,99,13
8,98,67,32,412
498,23,105,40,64
98,107,67,34,350
51,105,254,223,99
107,126,67,8,16
111,107,96,13,67
107,516,350,81,99
55,266,99,236,121
117,1,134,202,20
99,113,498,24,238
60,53,245,29,86
412,157,202,86,28
20,22,518,23,43
37,121,127,22,27
67,412,5,2,99
91,84,77,161,18
145,82,555,91,79
25,7,107,236,24
22,111,134,19,75
10,98,32,157,18
222,111,39,107,69
254,51,36,74,518
81,238,26,84,56
111,141,145,41,13
145,63,238,30,14
161,25,202,79,58
120,89,24,131,222
119,12,13,105,64
45,53,86,222,2
81,111,54,103,113
26,142,67,420,254
99,81,64,30,24
517,37,238,141,51
21,13,25,120,90
9,157,432,18,75
67,145,39,154,432
497,145,421,238,122
412,54,9,115,67
26,81,17,107,91
131,240,63,119,421
59,90,117,110,105
134,267,28,110,54
143,77,90,202,84
145,64,75,5,412
142,18,62,154,78
99,103,92,15,104
81,55,141,238,99
115,127,45,516,254
203,157,10,412,29
81,143,14,90,78
222,29,84,80,63
1,223,54,121,81
92,432,59,15,1
122,29,161,57,238
51,117,103,30,266
117,10,8,145,77
50,81,44,141,82
238,157,33,267,222
1,45,39,35,22
103,111,58,5,222
75,38,32,63,145
117,113,222,55,13
245,92,202,412,11
350,141,223,68,75
119,60,43,223,105
266,518,33,236,54
30,39,432,35,29
238,202,63,120,223
33,103,143,202,17
236,60,412,238,518
161,134,113,81,84
55,21,22,64,111
86,40,21,7,79
113,13,45,67,518
91,33,143,22,23
101,22,157,16,113
39,107,105,111,119
34,99,236,141,516
99,161,119,68,19
16,131,157,59,498
266,254,350,112,222
21,518,89,36,107
51,164,9,91,25
117,142,64,14,21
236,23,61,106,117
222,91,141,117,75
119,54,134,117,58
145,104,39,99,157
18,82,8,35,25
22,23,5,13,99
131,89,110,24,106
106,161,131,21,121
21,32,150,111,245
240,21,16,121,110
24,21,34,60,89
37,498,141,99,34
111,420,102,38,51
122,111,50,113,38
67,25,11,161,24
99,517,28,39,21
83,161,82,24,498
202,90,32,99,6
68,119,113,117,61
11,267,67,266,122
81,63,86,53,121
82,145,55,25,11
50,37,18,32,86
246,16,102,240,268
412,39,103,11,498
15,34,33,36,16
145,20,240,555,99
64,53,119,113,92
99,31,202,33,555
201,222,92,103,120
236,41,246,34,143
161,12,67,19,8
43,7,82,59,81
99,15,350,41,24
223,421,267,145,518
76,82,18,203,24
246,82,412,106,145
111,222,115,157,254
432,103,35,31,82
99,86,202,141,4
15,45,350,254,82
24,222,121,350,26
67,84,8,24,555
92,236,32,518,34
111,110,107,157,68
99,32,75,222,238
25,32,103,15,86
240,18,32,50,111
63,154,238,18,23
35,412,43,36,21
266,81,202,131,59
40,266,59,161,15
81,23,5,238,111
141,51,99,90,23
55,236,54,39,222
45,555,254,202,75
92,412,157,56,202
32,111,84,21,89
15,82,497,238,30
202,157,161,57,43
7,86,56,555,222
63,11,222,36,131
432,90,86,120,157
84,61,145,20,161
53,106,222,105,26
18,77,92,238,412
134,24,25,51,23
497,498,122,59,238
254,236,517,36,89
11,43,161,45,222
99,126,80,115,202
24,107,145,40,157
15,141,89,103,122
50,53,51,8,59
19,25,518,222,58
517,36,63,222,59
142,150,236,120,63
412,99,24,48,222
104,16,81,157,54
267,29,17,157,145
18,412,92,163,28
429,60,141,35,157
222,90,412,39,254
119,157,64,13,432
222,45,24,77,99
14,17,121,22,80
39,254,53,101,51
16,31,35,91,15
86,164,67,99,16
67,1,16,420,35
28,119,89,86,91
555,32,238,236,13
43,115,240,145,33
2,157,202,11,37
161,22,80,107,99
238,107,266,89,51
21,64,133,12,103
99,245,75,24,22
63,119,58,24,91
9,86,238,33,21
22,83,99,113,245
22,76,12,157,36
142,267,15,111,107
113,110,201,14,134
161,6,141,15,267
15,86,37,157,59
67,105,48,26,19
53,81,54,91,517
12,103,122,236,64
8,202,240,89,77
92,21,84,24,161
21,84,111,141,39
119,69,141,99,24
81,103,35,111,59
101,45,10,350,254
92,53,64,202,245
107,103,432,145,75
61,245,126,75,15
122,77,145,105,101
86,55,51,143,102
63,420,498,40,28
157,143,113,90,23
67,56,517,111,103
15,32,82,99,34
22,50,11,12,238
23,103,56,22,350
119,99,75,64,9
21,131,141,246,43
8,98,67,32,412
23,107,43,45,222
98,111,20,67,246
99,81,157,19,69
119,103,75,412,141
103,98,63,20,222
350,81,64,246,24
55,266,99,236,121
117,1,134,202,20
84,202,16,28,13
60,53,245,29,86
412,157,202,86,28
555,518,18,240,106
141,23,412,21,90
245,266,236,63,517
161,2,141,18,51
22,106,54,412,122
202,77,99,238,223
111,101,133,82,203
82,18,40,254,45
2,202,25,39,246
56,222,25,6,42
50,131,21,266,20
421,142,240,53,222
268,201,141,51,150
238,412,236,19,122
119,113,38,157,201
98,145,55,24,412
222,141,101,82,432
119,106,161,92,555
12,81,39,86,33
240,51,412,14,161
266,24,412,51,40
203,21,111,161,164
105,25,81,420,64
29,254,53,103,122
25,91,203,145,54
102,99,6,79,67
254,51,36,74,518
77,134,51,5,53
81,238,26,84,56
69,29,45,517,86
164,238,63,81,121
141,51,89,105,17
350,15,56,24,134
202,107,54,84,24
161,86,84,236,121
267,119,8,33,23
18,92,117,7,141
34,110,75,203,63
254,86,101,26,222
106,39,517,161,15
145,72,31,99,103
31,518,29,17,113
33,17,99,202,82
24,64,63,518,81
21,84,24,39,25
43,245,21,141,157
497,202,77,4,80
15,99,238,121,78
5,222,90,23,111
54,110,40,91,203
50,2,157,111,120
63,42,107,145,77
26,150,222,412,157
43,92,120,42,145
61,32,24,89,202
145,161,85,432,77
267,98,7,157,5
29,80,84,33,25
24,23,145,69,89
21,74,122,143,24
77,63,518,22,45
77,103,50,36,222
122,79,555,21,99
517,101,99,56,21
77,51,267,517,92
32,45,25,85,518
412,86,32,96,34
119,201,99,245,82
30,15,267,79,59
34,18,203,58,53
555,6,13,77,145
202,50,412,161,77
39,4,92,89,119
245,103,9,77,119
25,99,51,24,30
11,498,240,7,497
117,107,3,81,64
